ticker,year,sales,operating_profit,pat,equity,debt,assets,cfo,capex,eps
COMP002,2016,5983.3986503128135,611.1483975958699,481.9140922740608,3213.4899007725294,1026.007165644417,4992.761544912925,451.0012740993641,322.0416997843335,23.064923366807268
COMP002,2017,5630.904426430945,855.3862760404222,756.5354586586086,2378.6643269222595,680.1361348416797,3403.172619591846,1037.379346585001,469.26485097141216,19.19563791394691
COMP002,2018,6424.74462435972,1144.7283553149114,994.725620944923,3022.5161892171504,1161.305727705645,4667.806470375428,1319.9140750156234,510.1089053811104,26.397347240273202
COMP002,2019,6207.087637752337,1021.0629946420851,771.7750041088801,3813.565143211029,501.9984933295163,5140.998869076443,930.6701411821762,720.3344353329478,26.715495200154063
COMP002,2020,7858.482283217821,1178.0039312968695,847.5534112906495,971.0646584113616,101.40811054454102,1364.0901444337078,1143.5857126510234,1028.048680242688,63.381879606110346
COMP002,2021,7726.4892009328305,1328.0249015267157,1033.7418358869165,2705.2450251144405,613.3189817777438,4283.779767154996,1115.928468553761,814.1564126932307,35.57660689212921
COMP002,2022,7454.460539222635,814.6220516806434,589.3424347260925,3103.3143360661807,1630.4435765835435,5490.748236751582,511.50383718743404,1040.6619490075188,17.30250874904732
COMP002,2023,8976.149175070657,1602.2033386629437,1401.4322485327134,377.27850422477127,60.577667863203956,556.0501881085074,1333.6887048471021,537.0283990205971,89.69108970701504
COMP002,2024,8851.032478635841,936.8629896421469,728.0515566577517,830.8423815794247,1355.747417134619,2305.5576177135454,718.1079145758513,1262.1656790891132,27.8393461346461
COMP003,2014,4283.372699948907,820.7482562302896,539.5400448418885,2382.700043379663,79.37283691800002,3283.570844880349,742.4300592477283,567.4658780017926,46.82983189591311
COMP003,2015,4339.614982894334,640.9632145971542,406.25216236461597,2581.12491344686,1594.9163507326666,4558.390588981546,535.3126003280303,545.2953167974746,29.281253740827925
COMP003,2016,5073.550933752289,1179.0582700163532,777.2172556568718,2379.836482094388,1277.4999320442057,4305.737245881934,666.6560853864398,554.7571545431409,26.838871195155846
COMP003,2017,5482.17281117518,1208.9666020084583,844.0405921939368,2943.7798651209046,1734.546775144712,5581.979622637327,757.0262498049291,182.0316120517567,28.588071006687464
COMP003,2018,5168.0670507357345,953.8001528981683,842.6265032354951,1641.4145721597572,505.54910076861347,2657.8227178940533,1006.3878868356747,217.74036087803842,39.34281850034909
COMP003,2019,5387.164844761966,1074.0225339700519,912.0231609709956,1632.0443693533732,743.4479055488365,2961.061767954901,847.3011343629593,321.55529584863297,45.84051775353997
COMP003,2020,6092.846819878231,683.7984867815076,564.6942208087755,2400.407382831166,599.3877457810024,3169.5870437280714,710.3337002596761,278.6227082319824,40.346254714976766
COMP003,2021,5998.906562338949,673.0134079475766,586.8123092012537,1223.1283387588837,612.8211584137205,2685.464376174465,687.7170775139105,314.6858796242628,25.46441863609108
COMP003,2022,7332.380191221421,1146.0957701260513,932.0789644293861,567.8692935785787,1454.6495534770877,2821.345018714388,1207.4710795929752,813.1911641969233,44.128381655750665
COMP003,2023,6519.234242443527,1159.2269926321187,958.9565863737251,925.1851732607732,532.4744532258871,2040.1676646280953,1197.7357577183618,896.9840972515944,69.62964641906858
COMP003,2024,7001.914045551319,1539.9347770401619,1221.7172447785624,2939.696608877914,1993.5423300626273,5878.500901762334,1595.3367529874297,863.0131931780737,55.91235760886717
COMP004,2014,3171.8671859500973,678.5390544452453,561.3602447864363,2940.9218118119325,889.598048853558,4270.88215657723,590.4738238388015,107.84573068098753,15.889231389423086
COMP004,2015,3687.3574968714797,583.073713492218,445.7065787993644,2942.2328303747163,762.9217387967915,4552.7311752423,602.451780487405,282.0528912283698,31.533274148366523
COMP004,2016,4131.724389961058,1028.5610916474477,662.8011105409468,2908.1675690335665,1650.6468006000805,5487.329120130372,579.3072914747307,169.47172258787708,16.72213757118602
COMP004,2017,3876.2827029582636,490.4316827810194,378.85155012590656,1895.8375379006118,1500.784382655666,3668.1234438985794,510.9406650678082,217.31751619846426,11.45489593875903
COMP004,2018,4082.43351653831,698.1385403152041,425.70219098087665,1392.4806843089912,624.4613483500581,2764.7156278837674,456.78291649224974,150.28631268570157,10.679706862742826
COMP004,2019,5108.210391307399,1212.9373560959632,817.4866151152219,1697.6189679548784,454.35900182670673,2364.393713741484,670.1872619278649,461.78412861057234,59.69665818115038
COMP004,2020,4686.204927629391,1073.4752988428024,800.0319745372142,898.0733798769475,1339.7291196346243,2577.0808894369097,892.9655447976663,299.7031626684881,31.392471440627844
COMP004,2021,5417.196546669479,977.4313381850322,702.4615585064442,3205.0924353280107,1746.874898291369,5213.401470938765,619.4202303693752,236.09766026684443,17.834449777244405
COMP004,2022,6042.637738782601,813.3395070089532,724.6629485278438,989.7071350689351,1012.9520323762615,2550.30570724276,977.5511441732848,210.66727836067912,37.23758581232439
COMP004,2023,5939.54611570214,653.110903690318,438.2146704316915,1967.2411255706538,1761.7140537384555,4513.818748801119,568.5345783033376,720.6354648156388,14.03112052428471
COMP004,2024,6520.158950383857,1318.5163467261048,1082.112849949999,1346.249110458414,335.2814457974833,2462.4030374961067,973.3630812113353,915.0045644840042,38.78640062887328
COMP005,2014,2155.578459446437,265.7171668342367,200.44106140573197,547.9054782216972,1930.8554181691475,3096.5993520213106,257.0055206522114,137.59206092803655,5.885994510719619
COMP005,2015,2227.9087380640785,437.9004094685658,387.61579944315406,1847.2670847619233,830.1768671842542,3400.3529678526925,504.3010175964525,156.4195172958053,12.882004456188888
COMP005,2016,2165.8238729335453,395.8151333384878,328.82401992363066,448.19681437064537,1455.684130888543,2017.7701745146414,452.13632135580025,186.78146528110628,14.76392619741193
COMP005,2017,2566.6236251358578,458.12904891286604,375.3243566442107,522.0799999881004,1125.5837413257452,2249.9615648784743,510.1665133502152,89.1970222432092,15.913966192170253
COMP005,2018,2685.4379624480594,490.39331184055004,305.14641901485277,2454.2678941054533,444.39377045452864,3174.6559259631454,404.9947613529257,144.31826367682893,12.914215664325166
COMP005,2019,2914.365901243535,600.6429664926013,460.11515764014524,3266.7738383202836,931.6323484079907,4856.753077093763,594.169701655235,324.5758340670607,15.727824340002144
COMP005,2020,2878.9469412138633,529.002235904261,380.25992599647617,3028.310570129166,760.8603122285004,4309.129921245167,476.5699750788387,260.36820668892335,18.87991450078227
COMP005,2021,3294.773318127252,517.7551403657696,441.8619344466929,3183.9135302551053,894.5776475418295,4820.09302355378,362.6068472440807,252.95888521083367,12.339061821469919
COMP005,2022,3302.9438026863863,606.6644836240864,484.9807319992099,2775.1522015021724,1167.1965020942487,4420.915083055357,441.37621764341634,215.07793764349657,25.81378388268028
COMP005,2023,3362.5905649494966,840.1728882459419,592.9651079270407,1900.0412709132206,743.2551276529056,3266.5813641385103,811.6145564312908,459.6282918249135,27.82023978244834
COMP005,2024,3402.0575607471133,791.5219998718924,592.1771855293601,2805.056359048995,146.58284565930592,3831.541131905924,584.9402459238258,303.95082770638527,37.14891409003965
COMP006,2014,2547.9708176461927,571.0942476953846,423.8099572045249,3118.060664478357,916.1337314531461,4470.21510209279,477.85987604541026,138.00037242437173,21.737360120558744
COMP006,2015,2689.046264890844,579.6967881028852,357.68013002871993,2984.739332200444,1634.8598713964248,5120.273419520308,299.5472182267101,301.0376286027614,20.574172335157563
COMP006,2016,2853.191574514399,446.5055828980212,353.2524704604584,1180.9125442950558,953.0740451492568,2706.193854575352,416.3461557204432,155.15696009079014,9.090029392889907
COMP006,2017,2839.914660624129,414.35212486030207,280.4723490933055,456.40979015875627,845.8458258030078,2096.9082961468075,343.7862226172085,151.84652901113398,19.880436804733154
COMP006,2018,3043.5178814092346,655.0815326650456,488.9682115873396,3708.099893274607,1312.7675318538734,5679.683527679401,616.4005034427696,365.31646354567187,24.06914849307657
COMP006,2019,3184.8442619534258,527.547821991731,393.9590785844886,738.5465276108927,882.6643900868911,2297.05184799128,347.24683966789587,148.3008289446106,25.898523569134134
COMP006,2020,3385.4658152213487,826.9216626649844,502.55121116558604,898.2086494684185,330.09567875440115,1755.2175508610705,406.5858747961238,287.69954752816915,33.75619510013996
COMP006,2021,3558.250062487276,778.780281493386,510.27254566267976,2545.089565662063,812.624539782826,3833.550117757262,658.3063109204996,175.45657936962178,13.529946314421602
COMP006,2022,4229.996822004645,847.0496490323735,520.7950901157312,2720.572408265767,1200.6953647280184,4716.253090763729,483.45353500506394,610.8230519667741,14.234852328659944
COMP006,2023,3795.472926726431,558.9983107816925,340.83986050829117,3357.5994079106713,1830.189493335889,6178.617227484872,397.8129509993612,417.19181589508537,11.229506996418419
COMP006,2024,4364.348529154632,1059.9406827564326,829.2534633937504,1475.7589489491327,1025.7544798690678,2618.3100162112855,1023.6933184412532,494.3520672633204,36.6415044908039
COMP007,2014,4553.0355915582995,685.2441030860888,427.0779698807442,702.4474943497298,368.5444586696136,1444.518179130088,456.33684009850197,643.6152417226394,23.27078655997577
COMP007,2015,5051.130637959388,1020.6785686822785,873.7497192742712,1732.362899814492,6.553483827290263,2547.1870095008862,827.6904490742287,237.8962550543525,25.710054421985735
COMP007,2016,5211.981571903932,687.2637740482239,467.5280507843857,3769.035359445237,537.0759501845341,5038.276599869242,410.3643067530363,666.113678847349,34.560792976904146
COMP007,2017,5388.496711730225,567.3151809158916,434.0094814335872,3417.162133141901,168.7970238290908,3932.7900784224785,546.338009086234,554.863196728386,22.390196003101085
COMP007,2018,5865.206937893888,986.5662127003447,847.1711941368377,1313.1716294919277,1515.461206304643,3500.7395753594096,1054.0988549605404,442.1861250577759,26.684548704339527
COMP007,2019,6304.9951707249,996.9668560850295,606.091712719957,3859.070609844745,1427.2007921529369,5570.536185583602,750.6350876154688,400.00152650105315,25.171425025506945
COMP007,2020,6872.302877602534,1149.123368131148,788.7605457865163,1360.8662241332515,154.03453330934647,1812.455779116533,759.3111750646659,348.8126220261483,66.32714768098204
COMP007,2021,6711.162011845095,886.9432767610572,728.7402274193482,3705.605498651107,545.9693994471808,4866.59835979717,804.5550076783951,261.8227289878146,53.01381902008485
COMP007,2022,7650.619748981737,1309.1955165977015,1101.5348161134443,453.00683014178344,1189.626273160515,2521.413862149714,1454.289948946434,234.77220821061712,42.942143238283194
COMP007,2023,7255.268569724107,1552.6732137811607,965.7094807960539,1206.7209362647523,1625.2855706443358,3354.607107192244,1035.1345216510363,1060.9164311716243,49.27913891796895
COMP007,2024,7082.358501340085,1124.891886833793,726.69373461962,511.1890535511963,1135.7207135624321,2605.1278215661887,833.9861001063739,762.4424211081002,36.87141310822701
COMP008,2014,3224.9336542087894,607.5540497118135,510.85180550469045,2291.7885857354754,396.2881129420621,3312.5303274888524,559.1587227338788,160.96373959531286,17.877593801691734
COMP008,2015,3525.843578419553,424.0290693277814,323.73930755998566,2988.0111046144316,806.0351923650659,4137.0879140700645,331.3045274690817,334.96861664233126,10.579781211140348
COMP008,2016,3603.4089988865003,418.1891460184585,353.5228513104189,3710.6669140428858,202.5856848836447,4237.820114805846,319.65844239451644,475.2846734977504,9.475700221635368
COMP008,2017,3459.88783353574,518.5088662546682,341.048368824363,1984.2242861794698,1843.180854571201,3990.5610582359345,307.88737231916286,306.0046372748382,13.25950885532357
COMP008,2018,4251.447075885112,704.2645618993057,452.37802086571907,1543.7251128591886,1964.186236536396,4283.561281279535,393.48139861283516,539.8704382859771,23.4055693449116
COMP008,2019,4539.96657943116,462.6599010712012,398.526469621825,816.7792304600172,911.5011913154054,2423.8604602371825,440.260855333995,226.30703782570677,28.117607648894843
COMP008,2020,4347.876949789566,468.95663188339716,311.83901052080785,694.3990618459671,929.5940290252461,2044.85202727962,359.2695210825196,276.9835174398478,28.304404907352065
COMP008,2021,4627.510227769615,986.9419876030987,667.9144192370997,1737.2840470205347,1509.9487609357964,3713.2459635962314,889.8453350190208,648.6298749614853,34.578497226667054
COMP008,2022,5272.496735301003,727.4334434060328,466.9082558013235,1863.9479569837008,1204.9448580016324,4010.924617831262,414.40017890322645,608.8864876601211,19.242890857982776
COMP008,2023,4891.539771380467,1202.8233054860345,972.7601152230117,689.662967902293,1811.5108372454888,2693.958549644793,832.2892168722784,341.3615788549655,25.505804005774916
COMP008,2024,5009.984912520727,1191.029154908937,933.1516594570954,454.7962248569806,1137.1834508570219,2104.891325980449,1062.2911981762854,593.5049815675432,30.737665504032606
COMP009,2014,4645.049711602573,1030.868045428053,745.655614426681,3176.568580029555,1783.5583475900162,5952.925296802653,715.5498487632188,391.8219855792873,19.47726792543608
COMP009,2015,5866.722147800203,914.8042996276881,806.9148752304669,1742.3863900593883,749.5321979506158,3272.876043755836,873.6686011627602,491.53636157187645,37.38560777112669
COMP009,2016,5707.774856898666,690.4846326997236,426.93434332182096,3065.1739498047014,1128.9998991618452,4898.875432128925,547.0742102880624,328.8405459490326,25.09431784051518
COMP009,2017,5909.8235861943485,860.4038207906939,712.5927041216795,1621.8900277314847,646.3777257590671,2940.9391664419272,649.8434301457374,252.76562514890645,23.050810956647084
COMP009,2018,6921.19482672177,999.7990561727087,790.6534441946973,329.4909579918629,808.637961159117,1758.291445721269,752.742494102827,496.84342612025307,27.951630988656426
COMP009,2019,7108.076495817101,875.2075831101863,710.6462973365365,504.1112479521407,1939.4493482815326,2725.6863585899255,676.6268671398377,384.0924875141796,17.880157389630266
COMP009,2020,7066.484037309536,1348.2416330682547,1209.6292420801028,3810.257851895699,84.69965811379309,4464.023171952192,1404.1168256161072,807.6101399685024,60.24866292856873
COMP009,2021,7512.74468884526,756.1021762111089,461.65406967050944,2290.217240372211,151.77420254268736,2724.224533327447,461.63705759444247,288.9142494233594,42.25358989758965
COMP009,2022,8877.941823930061,1467.3577165937982,970.6062682554473,2892.116845126837,18.890682556776504,3231.5230505648597,1335.9907877391788,1222.6951904548937,33.37968094168804
COMP009,2023,7880.595863075552,1164.0241126226067,708.1687161467429,1032.9258170410799,50.86824716600069,1297.3413752780364,835.5886101170528,331.4038114444326,48.263743984332265
COMP009,2024,9700.788348263546,1458.2017790638915,1020.594079769906,528.8499875202374,1591.8610438942994,2829.450547825489,1151.5155619532939,1010.3326540633192,78.43832719305661
COMP010,2014,1699.3366069385968,412.6580493825883,348.753651621433,2634.760162719803,1037.637157647604,3786.016279431267,465.38725181618696,64.61301160267384,25.140052120224667
COMP010,2015,1874.7897605385012,415.86885898789893,347.65189352837984,1919.1356571399708,354.1115553339609,2405.0192073958465,455.7117549780223,276.2009559389976,20.067570206434198
COMP010,2016,2080.747254970911,333.70949057369984,231.39520460461293,2119.5864810497405,16.33636344292766,2634.365866780665,212.82180135474027,240.31561962827513,9.227335803468444
COMP010,2017,2225.3978473318602,521.8496278054262,362.69993556149376,1265.4584616489024,1878.260767491611,3697.317032506759,311.1636535562294,79.01545604139092,9.133081741884977
COMP010,2018,2241.1484822170396,242.43387484643438,182.64401672335018,2115.5971113673063,870.7756836267487,3942.5251536521905,250.08773416747897,100.84298916525192,12.551454984454036
COMP010,2019,2296.634216609018,516.9814813490206,406.9294509976135,2973.354486017994,1152.1167647437464,4414.522493517961,525.2072629852854,72.763154556784,13.146039715312014
COMP010,2020,2322.4197520121875,396.35279886679064,353.76071188998094,2248.336258557635,113.89764223781151,2848.13574766093,423.15450634996756,85.4762016610257,20.1233517562582
COMP010,2021,2356.1754709025777,426.4918820249917,304.704256423294,2114.0220633130493,591.6736316855832,3396.8220073771445,275.4074581095508,327.0330152506647,7.852707915589782
COMP010,2022,2737.2178137458036,464.80290282800365,398.74744375429117,1301.3836307951563,1606.211360813854,3266.171839925825,491.2484278491441,191.82794979303085,14.201393679358796
COMP010,2023,3119.623520127412,337.3832837450319,284.1362353747651,2259.013162514751,758.1352607786517,3432.3963347056842,239.14247088633476,190.31401700386155,9.902249207551879
COMP010,2024,2766.3506986461543,554.4073894201878,492.6885421657105,3926.949193483126,1778.4824348689813,6531.381397185959,446.75616821303464,405.04551299756037,30.636603238193825
COMP011,2014,4744.063191772586,916.9621717221186,693.5828690458173,961.6157080752058,1038.9367412075092,2362.110355068005,607.2515171432892,215.29954285958422,20.378441086944328
COMP011,2015,5166.012432173218,626.5356328523966,378.4139340612179,1201.8042782380328,268.8779825084253,1740.4461351187642,435.17456335966415,416.7695756520586,16.541331346872276
COMP011,2016,4815.196711351201,961.5385267374702,660.4356848719056,1716.7581385814594,926.8280807613687,3557.5682461876595,625.9698053776518,559.7180958064724,34.25307666349087
COMP011,2017,5900.744626110798,938.8788301993297,705.6129963386554,3533.4180243262854,1345.5217972441394,5063.862778602388,622.4222929152487,878.5494292315773,64.89494459678349
COMP011,2018,5590.284629846723,1363.1023303466566,824.0387207345398,813.3119461537785,426.72857750301165,1417.7922170943114,892.5796388640306,565.1361354165857,42.15108048215045
COMP011,2019,5691.694746849391,1261.5266417102514,1061.3746091396877,2335.9796260554253,275.4842156850865,3199.184021032437,1249.9961225802037,463.27594711293636,29.5516626630883
COMP011,2020,6384.317484631458,1127.6815387914653,715.2241316609212,2341.493038298502,1532.896087603406,4632.521615622038,682.4586420490364,951.4161882183641,22.635090168921618
COMP011,2021,6775.801505843991,1099.2808225900203,916.5777189938814,867.5929139010657,1279.2548252397937,2893.803270281225,1017.2216299104537,913.2683355454287,38.096957236097936
COMP011,2022,7182.796934901143,1024.9990893706454,897.7059796332001,1401.825242772439,1390.542545260169,3260.785431114927,1222.006285628521,1032.5638642729803,82.35036113144517
COMP011,2023,8336.795533100883,1590.1638341480048,989.3300373798909,2088.7171114941757,98.94387950412687,2781.665425276693,901.5494479099516,618.1970706324367,51.68642477739677
COMP011,2024,8101.601465641162,1809.5275015175262,1594.1231353737328,1449.660715764886,1139.3798890954183,2694.3498574853415,1631.263205112137,1177.0367842832595,117.51601482670827
COMP012,2014,4548.863440463557,655.4187098899357,546.2575989816504,1299.2692000836325,1789.6301165694201,3263.382557998137,476.00659554145926,545.8702619391663,23.269413255219803
COMP012,2015,4431.228944121042,784.3944650156187,540.51896007206,2287.398077170396,1487.4278468680839,4645.981347616399,451.54959354569627,447.9200246726355,13.680569543690272
COMP012,2016,5079.329528463236,1094.265197064589,688.4878055024947,3519.329935058161,1164.1056673890428,5582.872469938018,875.9428945147944,682.198516216512,58.75032555092325
COMP012,2017,5709.57921971128,739.6596368390659,502.77853643701434,1434.1749422222642,1182.6293029125525,3281.879070111753,683.2084211135331,180.00137630764195,31.815074616746696
COMP012,2018,5665.960874951592,1261.8153001612852,965.2541584857062,2145.5642875492167,1520.371793724676,4355.4893954529,940.074043616201,229.21061398124053,40.43931302990271
COMP012,2019,6649.794189880214,1261.606658198328,777.1329464303946,1872.292781788777,769.2241675336651,3265.6993982195117,895.4716725590838,958.6332882710327,38.58114783974943
COMP012,2020,6412.969586919273,1231.4638665287398,1066.3457263528453,2883.347005265296,941.770877574655,4658.227326269663,1163.5790268545618,933.874252400578,57.7183589975231
COMP012,2021,6373.0208737518,1431.1254680706886,986.3169380845926,3420.1057843612143,1218.80965544879,5196.978820937982,840.5581050370656,792.535239455269,82.34588837055901
COMP012,2022,7912.805412539156,1832.1799384012597,1265.8358561561558,685.8914342679623,1771.3489012226821,2989.105845045394,1107.5105084839038,710.7492462065501,72.73005042854183
COMP012,2023,7452.51563890674,1460.9625292352484,1277.7716115646913,3243.5333578145814,322.01779691483523,4095.153310908185,1399.360269574327,1108.4717716178886,101.35465796157821
COMP012,2024,7962.716074688232,1888.3936629099226,1358.9915141374834,1194.5277913393652,1111.8669546838091,2694.4742948507737,1843.1288159451958,319.90890463251156,83.88196363492118
